it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	l_32	l_33	l_34	l_35	l_36	l_37	l_38	l_39	l_40	l_41	l_42	l_43	l_44	l_45	l_46	l_47	l_48	l_49	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	m_32	m_33	m_34	m_35	m_36	m_37	m_38	m_39	m_40	m_41	m_42	m_43	m_44	m_45	m_46	m_47	m_48	m_49	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	
0	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.10692742510096361	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	0.27916366369415158	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798	-0.17223623859318798
1000	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15638949443885955	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	0.15727943846881273	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245	-0.00088994402995318245
2000	0.15169325740092526	0.15169325740092526	0.15169325740092526	0.15169325740092526	0.15169325740092526	0.15169325740092526	0.15169325740092526	0.15169325740092526	0.15169325740092526	0.15169325740092526	0.15169325740092526	0.15169325740092526	0.15169325740092526	0.15169325740092526	0.15169325740092526	0.15169325740092526	0.15169325740092526	0.15169325740092526	0.15169325740092526	0.15169325740092526	0.15169325740092526	0.15169325740092526	0.15169325740092526	0.15169325740092526	0.15169325740092526	0.15169325740092526	0.15169325740092526	0.15169325740092526	0.15169325740092526	0.15169325740092526	0.26977885126879514	0.26977885126879514	0.26977885126879514	0.26977885126879514	0.26977885126879514	0.26977885126879514	0.26977885126879514	0.26977885126879514	0.26977885126879514	0.26977885126879514	0.26977885126879514	0.26977885126879514	0.26977885126879514	0.26977885126879514	0.26977885126879514	0.26977885126879514	0.26977885126879514	0.26977885126879514	0.26977885126879514	0.26977885126879514	0.27448003799009629	0.27448003799009629	0.27448003799009629	0.27448003799009629	0.27448003799009629	0.27448003799009629	0.27448003799009629	0.27448003799009629	0.097322040845170793	0.097322040845170793	0.097322040845170793	0.097322040845170793	0.097322040845170793	0.097322040845170793	0.097322040845170793	0.097322040845170793	0.097322040845170793	0.097322040845170793	0.097322040845170793	0.097322040845170793	0.097322040845170793	0.097322040845170793	0.097322040845170793	0.097322040845170793	0.097322040845170793	0.097322040845170793	0.097322040845170793	0.097322040845170793	0.097322040845170793	0.097322040845170793	0.097322040845170793	0.097322040845170793	0.097322040845170793	0.097322040845170793	0.097322040845170793	0.097322040845170793	0.097322040845170793	0.097322040845170793	0.097322040845170793	0.097322040845170793	0.097322040845170793	0.097322040845170793	0.097322040845170793	0.097322040845170793	0.097322040845170793	0.097322040845170793	0.097322040845170793	0.097322040845170793	0.097322040845170793	0.097322040845170793	-0.12278678058917103	-0.12278678058917103	-0.12278678058917103	-0.12278678058917103	-0.12278678058917103	-0.12278678058917103	-0.12278678058917103	-0.12278678058917103	0.05437121655575447	0.05437121655575447	0.05437121655575447	0.05437121655575447	0.05437121655575447	0.05437121655575447	0.05437121655575447	0.05437121655575447	0.05437121655575447	0.05437121655575447	0.05437121655575447	0.05437121655575447	0.05437121655575447	0.05437121655575447	0.05437121655575447	0.05437121655575447	0.05437121655575447	0.05437121655575447	0.05437121655575447	0.05437121655575447	0.05437121655575447	0.05437121655575447	0.17245681042362435	0.17245681042362435	0.17245681042362435	0.17245681042362435	0.17245681042362435	0.17245681042362435	0.17245681042362435	0.17245681042362435	0.17245681042362435	0.17245681042362435	0.17245681042362435	0.17245681042362435	0.17245681042362435	0.17245681042362435	0.17245681042362435	0.17245681042362435	0.17245681042362435	0.17245681042362435	0.17245681042362435	0.17245681042362435
3000	0.16856306850401226	0.16856306850401226	0.16856306850401226	0.16856306850401226	0.16856306850401226	0.16856306850401226	0.16856306850401226	0.16856306850401226	0.16856306850401226	0.16856306850401226	0.16856306850401226	0.16856306850401226	0.16856306850401226	0.16856306850401226	0.16856306850401226	0.16856306850401226	0.16856306850401226	0.16856306850401226	0.16856306850401226	0.16856306850401226	0.16856306850401226	0.16856306850401226	0.16856306850401226	0.16856306850401226	0.16856306850401226	0.19217381114698959	0.19217381114698959	0.19217381114698959	0.19217381114698959	0.19217381114698959	0.19217381114698959	0.19217381114698959	0.19217381114698959	0.19217381114698959	0.19819262358309445	0.19819262358309445	0.19819262358309445	0.19819262358309445	0.19819262358309445	0.19819262358309445	0.19819262358309445	0.19819262358309445	0.19819262358309445	0.19819262358309445	0.19819262358309445	0.19819262358309445	0.19819262358309445	0.19819262358309445	0.19819262358309445	0.19819262358309445	0.77253708520792908	0.77253708520792908	0.10490160844212452	0.10490160844212452	0.10490160844212452	0.10490160844212452	0.10490160844212452	0.10490160844212452	0.10490160844212452	0.10490160844212452	0.10490160844212452	0.10490160844212452	0.10490160844212452	0.10490160844212452	0.10490160844212452	0.10490160844212452	0.10490160844212452	0.096259464076622336	0.096259464076622336	0.096259464076622336	0.096259464076622336	0.096259464076622336	0.096259464076622336	0.096259464076622336	0.096259464076622336	0.096259464076622336	0.096259464076622336	0.096259464076622336	0.096259464076622336	0.096259464076622336	0.096259464076622336	0.096259464076622336	0.074043908970821276	0.074043908970821276	0.074043908970821276	0.074043908970821276	0.074043908970821276	0.074043908970821276	0.074043908970821276	0.074043908970821276	0.074043908970821276	0.074043908970821276	0.12255956874221273	0.12255956874221273	0.12255956874221273	0.12255956874221273	0.12255956874221273	0.12255956874221273	0.12255956874221273	0.12255956874221273	-0.60397401670391682	-0.60397401670391682	0.063661460061887734	0.063661460061887734	0.063661460061887734	0.063661460061887734	0.063661460061887734	0.063661460061887734	0.063661460061887734	0.063661460061887734	0.063661460061887734	0.063661460061887734	0.063661460061887734	0.063661460061887734	0.063661460061887734	0.063661460061887734	0.063661460061887734	0.072303604427389923	0.072303604427389923	0.072303604427389923	0.072303604427389923	0.072303604427389923	0.072303604427389923	0.072303604427389923	0.072303604427389923	0.095914347070367251	0.095914347070367251	0.095914347070367251	0.095914347070367251	0.095914347070367251	0.095914347070367251	0.095914347070367251	0.11812990217616831	0.11812990217616831	0.12414871461227317	0.12414871461227317	0.12414871461227317	0.12414871461227317	0.12414871461227317	0.12414871461227317	0.12414871461227317	0.12414871461227317	0.075633054840881717	0.075633054840881717	0.075633054840881717	0.075633054840881717	0.075633054840881717	0.075633054840881717	0.075633054840881717	0.075633054840881717
4000	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	0.15070499882187768	1.5303062689011109	1.5303062689011109	0.13685323712854761	0.13685323712854761	0.13685323712854761	0.13685323712854761	0.13685323712854761	0.13685323712854761	0.13685323712854761	0.13685323712854761	0.13685323712854761	0.13685323712854761	0.13685323712854761	0.13685323712854761	0.13685323712854761	0.13685323712854761	0.13685323712854761	0.13685323712854761	0.13685323712854761	0.13685323712854761	0.13685323712854761	0.10001058351442035	0.10001058351442035	0.10001058351442035	0.10001058351442035	0.10001058351442035	0.10001058351442035	0.10001058351442035	0.10001058351442035	0.10001058351442035	0.10001058351442035	0.10001058351442035	0.10001058351442035	0.10001058351442035	0.10001058351442035	0.10001058351442035	0.10001058351442035	0.10001058351442035	0.05654501560559598	0.05654501560559598	0.05654501560559598	0.05654501560559598	0.05654501560559598	0.05654501560559598	0.05654501560559598	0.05654501560559598	0.05654501560559598	0.05654501560559598	0.05654501560559598	0.05654501560559598	-1.3796012700792333	-1.3796012700792333	0.013851761693330078	0.013851761693330078	0.013851761693330078	0.013851761693330078	0.013851761693330078	0.013851761693330078	0.013851761693330078	0.013851761693330078	0.013851761693330078	0.013851761693330078	0.013851761693330078	0.013851761693330078	0.013851761693330078	0.013851761693330078	0.013851761693330078	0.013851761693330078	0.013851761693330078	0.013851761693330078	0.013851761693330078	0.05069441530745733	0.05069441530745733	0.05069441530745733	0.05069441530745733	0.05069441530745733	0.05069441530745733	0.05069441530745733	0.05069441530745733	0.05069441530745733	0.05069441530745733	0.05069441530745733	0.05069441530745733	0.05069441530745733	0.05069441530745733	0.05069441530745733	0.05069441530745733	0.05069441530745733	0.094159983216281704	0.094159983216281704	0.094159983216281704	0.094159983216281704	0.094159983216281704	0.094159983216281704	0.094159983216281704	0.094159983216281704	0.094159983216281704	0.094159983216281704	0.094159983216281704	0.094159983216281704
5000	0.31042720417228153	0.31042720417228153	0.31042720417228153	0.31042720417228153	0.31042720417228153	0.087313908029609075	0.087313908029609075	0.087313908029609075	0.087313908029609075	0.087313908029609075	0.087313908029609075	0.087313908029609075	0.087313908029609075	0.087313908029609075	0.087313908029609075	0.087313908029609075	0.087313908029609075	0.087313908029609075	0.087313908029609075	0.17386089590030407	0.17386089590030407	0.17386089590030407	0.17386089590030407	0.17386089590030407	0.17386089590030407	0.17386089590030407	0.17386089590030407	0.17386089590030407	0.17386089590030407	0.17386089590030407	0.17386089590030407	0.17386089590030407	0.17386089590030407	0.17386089590030407	0.17386089590030407	0.17386089590030407	0.22256376701807967	0.22256376701807967	0.22256376701807967	0.22256376701807967	0.22256376701807967	0.22256376701807967	0.22256376701807967	0.22256376701807967	0.22256376701807967	0.22256376701807967	0.22256376701807967	0.22256376701807967	0.22256376701807967	0.22256376701807967	0.99279307549038043	0.99279307549038043	0.13498337104667818	0.13498337104667818	0.13498337104667818	0.13498337104667818	0.13498337104667818	0.11623956367716219	0.11623956367716219	0.11623956367716219	0.11623956367716219	0.11623956367716219	0.11623956367716219	0.11623956367716219	0.11623956367716219	0.11623956367716219	0.11623956367716219	0.11623956367716219	0.11623956367716219	0.11623956367716219	0.11623956367716219	0.11623956367716219	0.11623956367716219	0.11623956367716219	0.11623956367716219	0.11623956367716219	0.11623956367716219	0.11623956367716219	0.11623956367716219	0.11623956367716219	0.11623956367716219	0.11623956367716219	0.11623956367716219	0.065017110625207861	0.065017110625207861	0.065017110625207861	0.065017110625207861	0.065017110625207861	0.065017110625207861	0.065017110625207861	0.065017110625207861	0.065017110625207861	0.065017110625207861	0.065017110625207861	0.065017110625207861	0.065017110625207861	0.065017110625207861	0.065017110625207861	0.065017110625207861	0.065017110625207861	-0.68236587131809889	-0.68236587131809889	0.17544383312560335	0.17544383312560335	0.17544383312560335	-0.047669463017069105	-0.047669463017069105	-0.028925655647553117	-0.028925655647553117	-0.028925655647553117	-0.028925655647553117	-0.028925655647553117	-0.028925655647553117	-0.028925655647553117	-0.028925655647553117	-0.028925655647553117	-0.028925655647553117	-0.028925655647553117	-0.028925655647553117	0.057621332223141877	0.057621332223141877	0.057621332223141877	0.057621332223141877	0.057621332223141877	0.057621332223141877	0.057621332223141877	0.057621332223141877	0.057621332223141877	0.057621332223141877	0.057621332223141877	0.057621332223141877	0.057621332223141877	0.057621332223141877	0.10884378527509621	0.10884378527509621	0.10884378527509621	0.1575466563928718	0.1575466563928718	0.1575466563928718	0.1575466563928718	0.1575466563928718	0.1575466563928718	0.1575466563928718	0.1575466563928718	0.1575466563928718	0.1575466563928718	0.1575466563928718	0.1575466563928718	0.1575466563928718	0.1575466563928718
6000	0.23935049490244956	0.23935049490244956	0.23935049490244956	0.23935049490244956	0.23935049490244956	0.089253900238161279	0.089253900238161279	0.089253900238161279	0.089253900238161279	0.089253900238161279	0.089253900238161279	0.089253900238161279	0.089253900238161279	0.089253900238161279	0.089253900238161279	0.089253900238161279	0.089253900238161279	0.089253900238161279	0.089253900238161279	0.089253900238161279	0.20053894318714402	0.20053894318714402	0.20053894318714402	0.20053894318714402	0.20053894318714402	0.20053894318714402	0.20053894318714402	0.20053894318714402	0.20053894318714402	0.20053894318714402	0.20053894318714402	0.20053894318714402	0.20053894318714402	0.20053894318714402	0.20053894318714402	0.20053894318714402	0.20053894318714402	0.20053894318714402	0.11543282457949156	0.11543282457949156	0.11543282457949156	0.11543282457949156	0.11543282457949156	0.11543282457949156	0.11543282457949156	0.11543282457949156	0.11543282457949156	0.11543282457949156	0.11543282457949156	0.11543282457949156	1.1180761210391186	1.1180761210391186	0.19587157622340362	0.19587157622340362	0.19587157622340362	0.19587157622340362	0.1105299883711654	0.1105299883711654	0.1105299883711654	0.1105299883711654	0.1105299883711654	0.1105299883711654	0.1105299883711654	0.1105299883711654	0.1105299883711654	0.1105299883711654	0.1105299883711654	0.1105299883711654	0.1105299883711654	0.1105299883711654	0.1105299883711654	0.1105299883711654	0.1105299883711654	0.1105299883711654	0.1105299883711654	0.1105299883711654	0.1105299883711654	0.1105299883711654	0.1105299883711654	0.1105299883711654	0.1105299883711654	0.1105299883711654	0.1105299883711654	0.079096966908371175	0.079096966908371175	0.079096966908371175	0.079096966908371175	0.079096966908371175	0.079096966908371175	0.079096966908371175	0.079096966908371175	0.079096966908371175	0.079096966908371175	0.079096966908371175	0.079096966908371175	0.079096966908371175	0.079096966908371175	0.079096966908371175	0.079096966908371175	0.079096966908371175	-0.87872562613666905	-0.87872562613666905	0.043478918679045936	0.043478918679045936	0.043478918679045936	-0.10661767598524234	-0.02127608813300412	-0.02127608813300412	-0.02127608813300412	-0.02127608813300412	-0.02127608813300412	-0.02127608813300412	-0.02127608813300412	-0.02127608813300412	-0.02127608813300412	-0.02127608813300412	-0.02127608813300412	-0.02127608813300412	-0.02127608813300412	-0.02127608813300412	0.09000895481597862	0.09000895481597862	0.09000895481597862	0.09000895481597862	0.09000895481597862	0.09000895481597862	0.09000895481597862	0.09000895481597862	0.09000895481597862	0.09000895481597862	0.09000895481597862	0.09000895481597862	0.09000895481597862	0.12144197627877285	0.12144197627877285	0.12144197627877285	0.12144197627877285	0.12144197627877285	0.036335857671120381	0.036335857671120381	0.036335857671120381	0.036335857671120381	0.036335857671120381	0.036335857671120381	0.036335857671120381	0.036335857671120381	0.036335857671120381	0.036335857671120381	0.036335857671120381	0.036335857671120381
7000	0.29478277415182125	0.29478277415182125	0.29478277415182125	0.29478277415182125	0.29478277415182125	0.29478277415182125	0.069830346762993267	0.069830346762993267	0.069830346762993267	0.069830346762993267	0.069830346762993267	0.069830346762993267	0.12227568418731068	0.12227568418731068	0.12227568418731068	0.12227568418731068	0.12227568418731068	0.12227568418731068	0.12227568418731068	0.12227568418731068	0.12227568418731068	0.12227568418731068	0.12227568418731068	0.12227568418731068	0.12227568418731068	0.12227568418731068	0.12227568418731068	0.12227568418731068	0.12227568418731068	0.12227568418731068	0.12227568418731068	0.29936661786950963	0.29936661786950963	0.29936661786950963	0.29936661786950963	0.29936661786950963	0.29936661786950963	0.29936661786950963	0.29936661786950963	0.29936661786950963	0.29936661786950963	0.29936661786950963	0.29936661786950963	0.29936661786950963	0.29936661786950963	0.29936661786950963	0.29936661786950963	0.29936661786950963	0.29936661786950963	0.29936661786950963	0.99946469514413583	0.99946469514413583	0.20784624938134852	0.20784624938134852	0.20784624938134852	0.20784624938134852	0.10561974561092997	0.10561974561092997	0.10561974561092997	0.10561974561092997	0.10561974561092997	0.10561974561092997	0.10561974561092997	0.10561974561092997	0.10561974561092997	0.10561974561092997	0.10561974561092997	0.10561974561092997	0.10561974561092997	0.10561974561092997	0.10561974561092997	0.10561974561092997	0.10561974561092997	0.10561974561092997	0.10561974561092997	0.10561974561092997	0.10561974561092997	0.10561974561092997	0.10561974561092997	0.10561974561092997	0.10561974561092997	0.10561974561092997	0.10561974561092997	0.053835411516037546	0.053835411516037546	0.053835411516037546	0.053835411516037546	0.053835411516037546	0.053835411516037546	0.053835411516037546	0.053835411516037546	0.053835411516037546	0.053835411516037546	0.053835411516037546	0.053835411516037546	0.053835411516037546	0.053835411516037546	0.053835411516037546	0.053835411516037546	0.053835411516037546	-0.70468192099231453	-0.70468192099231453	0.086936524770472728	0.086936524770472728	0.086936524770472728	0.086936524770472728	-0.035789398847936707	-0.035789398847936707	-0.035789398847936707	-0.035789398847936707	-0.035789398847936707	-0.035789398847936707	0.016655938576380702	0.016655938576380702	0.016655938576380702	0.016655938576380702	0.016655938576380702	0.016655938576380702	0.016655938576380702	0.016655938576380702	0.016655938576380702	0.016655938576380702	0.016655938576380702	0.016655938576380702	0.016655938576380702	0.016655938576380702	0.016655938576380702	0.016655938576380702	0.016655938576380702	0.016655938576380702	0.016655938576380702	0.19374687225857967	0.19374687225857967	0.24553120635347209	0.24553120635347209	0.24553120635347209	0.24553120635347209	0.24553120635347209	0.24553120635347209	0.24553120635347209	0.24553120635347209	0.24553120635347209	0.24553120635347209	0.24553120635347209	0.24553120635347209	0.24553120635347209	0.24553120635347209	0.24553120635347209	0.24553120635347209	0.24553120635347209
8000	0.31414438806710204	0.31414438806710204	0.31414438806710204	0.31414438806710204	0.31414438806710204	0.31414438806710204	0.046991087489434917	0.046991087489434917	0.046991087489434917	0.046991087489434917	0.046991087489434917	0.046991087489434917	0.13050190245562682	0.13050190245562682	0.13050190245562682	0.13050190245562682	0.13050190245562682	0.13050190245562682	0.13050190245562682	0.13050190245562682	0.13050190245562682	0.13050190245562682	0.13050190245562682	0.13050190245562682	0.13050190245562682	0.13050190245562682	0.13050190245562682	0.13050190245562682	0.13050190245562682	0.13050190245562682	0.13050190245562682	0.26555219111937023	0.26555219111937023	0.26555219111937023	0.26555219111937023	0.26555219111937023	0.26555219111937023	0.26555219111937023	0.26555219111937023	0.26555219111937023	0.26555219111937023	0.26555219111937023	0.26555219111937023	0.26555219111937023	0.26555219111937023	0.26555219111937023	0.26555219111937023	0.26555219111937023	0.26555219111937023	0.26555219111937023	1.2600582743740079	1.2600582743740079	0.22133043770422092	0.22133043770422092	0.22133043770422092	0.22133043770422092	0.099916717948440051	0.099916717948440051	0.099916717948440051	0.099916717948440051	0.099916717948440051	0.099916717948440051	0.099916717948440051	0.099916717948440051	0.099916717948440051	0.099916717948440051	0.099916717948440051	0.099916717948440051	0.099916717948440051	0.099916717948440051	0.099916717948440051	0.099916717948440051	0.099916717948440051	0.099916717948440051	0.099916717948440051	0.099916717948440051	0.099916717948440051	0.099916717948440051	0.099916717948440051	0.099916717948440051	0.099916717948440051	0.099916717948440051	0.099916717948440051	0.096214534526599005	0.096214534526599005	0.096214534526599005	0.096214534526599005	0.096214534526599005	0.096214534526599005	0.096214534526599005	0.096214534526599005	0.096214534526599005	0.096214534526599005	0.096214534526599005	0.096214534526599005	0.096214534526599005	0.096214534526599005	0.096214534526599005	0.096214534526599005	0.096214534526599005	-0.94591388630690587	-0.94591388630690587	0.09281395036288112	0.09281395036288112	0.09281395036288112	0.09281395036288112	-0.052925630459005134	-0.052925630459005134	-0.052925630459005134	-0.052925630459005134	-0.052925630459005134	-0.052925630459005134	0.030585184507186766	0.030585184507186766	0.030585184507186766	0.030585184507186766	0.030585184507186766	0.030585184507186766	0.030585184507186766	0.030585184507186766	0.030585184507186766	0.030585184507186766	0.030585184507186766	0.030585184507186766	0.030585184507186766	0.030585184507186766	0.030585184507186766	0.030585184507186766	0.030585184507186766	0.030585184507186766	0.030585184507186766	0.16563547317093019	0.16563547317093019	0.16933765659277122	0.16933765659277122	0.16933765659277122	0.16933765659277122	0.16933765659277122	0.16933765659277122	0.16933765659277122	0.16933765659277122	0.16933765659277122	0.16933765659277122	0.16933765659277122	0.16933765659277122	0.16933765659277122	0.16933765659277122	0.16933765659277122	0.16933765659277122	0.16933765659277122
